tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments,sentiment_id
1956989093,ڕاست! من ئەوم خۆشدەوێت. من تەنها هەڵمگرت و خستمە ژێر قۆڵم  ئەو  بوو. ئێستا هەمووی باشترە! هاهاها,love,Angela_Grace,@RobertF3 correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin.  All better now! Hahaha,correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin. All better now! Hahaha,خۆشەویستی,7
1956989514, من لەسەر ئایپادەکەم...ناتوانم بخەوم,sadness,yellowduckx,@sweeetnspicy hiii im on my ipod...i cant fall asleep,hiii im on my ipod...i cant fall asleep,دڵتەنگ,2
1956989526,   11-830 سبەی بەڵام من مووچە وەردەگرم,sadness,KaKuBby,dont wanna work 11-830 tomorrow  but i get paid,dont wanna work 11-830 tomorrow but i get paid,دڵتەنگ,2
1956989560,هەست بە دڵتەنگی دەکات  من نەمتوانی یاری لەگەڵ کوڕەکان بکەم!!! ://.//,sadness,benchidol,feels sad coz i wasnt able to play with the guys!!!  http://plurk.com/p/wxiux,feels sad coz i wasnt able to play with the guys!!! http://plurk.com/p/wxiux,دڵتەنگ,2
1956989561,پرینسچارمینگ,neutral,outrAjusCharmer,PrinceCharming,PrinceCharming,ئاسایی,4
1956989601, من ویستم ئەم هاوینە بێمە  :/ ئیتر ئەوەندە دڵنیا نیم... ژیانی مامۆستایەک لە هاویندا ,hate,M0anique,@ cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS,cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS,ڕق,9
1956989914,یەکەمجار پەیوەندیم بە مۆبایلەکەمەوە کرد. لەسەر بانگەوازێک بۆ کەمتر نەبێت! ( پارەم لێ وەردەگیرێت بۆ داتا هەرچەندە پاکێجی داتام هەیە ),worry,Fowl2,First ever dropped call on my mobile. On a call to @Telstra no less! ( being charged for data even though I have a data pack  ),First ever dropped call on my mobile. On a call to no less! ( being charged for data even though I have a data pack ),نیگەران,5
1956990288,تۆ سەردەکەویت ...  ,hate,MissPassion,@mrgenius23 You win ... SIGH Rakeem,You win ... SIGH Rakeem,ڕق,9
1956990413,ئای ئایا ئەو کاتە بەڕاستی؟,neutral,Wendywitwoo,Oh is that time for real?,Oh is that time for real?,ئاسایی,4
1956990568,ئەم حەساسیەتانە دارن! من بەهۆی ئەمەوە ئەم کاتەی ساڵم بەدڵ نییە! منیش پێشتر هەرگیز ئەم کێشەیەم نەبووە,sadness,sarah_walter,Darn these allergies! I don't like this time of year because of this! I never used to have this problem either,Darn these allergies! I don't like this time of year because of this! I never used to have this problem either,دڵتەنگ,2
1956990729,ئای یەک خولەک زۆر درەنگ نەبوو! ئای باشە,worry,marpizza,Oh no one minute too late! Oh well,Oh no one minute too late! Oh well,نیگەران,5
1956991009,نەفرەت، ئەوە دەمژێت,hate,rdyfrde,"@soviet_star Damn, that sucks","Damn, that sucks",ڕق,9
1956991673,من ویستم ئەم هاوینە بێمە  :/ ئیتر ئەوەندە دڵنیا نیم... ژیانی مامۆستایەک لە هاویندا ,sadness,M0anique,@cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS,i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS,دڵتەنگ,2
1956991704,ئەم ماڵپەڕە ڤایرۆسێکی پێبەخشیم! کاتێک کردەوە پەنجەرەی زیاتر بەردەوام  ,hate,Tweetyangie,@mileycyrus THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up,THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up,ڕق,9
1956991723,ئاه! کۆپانێکی گەورەی ترسناک بە دەوری ژوورەکەمدا دەفڕێت!!!!!,worry,briwyatt,ahh! big scary bug flying around my room!!!!!,ahh! big scary bug flying around my room!!!!!,نیگەران,5
1956992030,خۆزگە دەیزانی چی بەسەرمدا دەبات..دڵی منی دزی، هەرگیز نەیدەدایەوە..وە ناوبەناو حەز دەکات وەک ئەوە بێت سەیرکە چیم هەیە!,sadness,mafiaman8108,"I wish she knew what she puts me through..She stole my heart, never gave it back..and occasionally she likes to be like look what I have!","I wish she knew what she puts me through..She stole my heart, never gave it back..and occasionally she likes to be like look what I have!",دڵتەنگ,2
1956992144,کۆکەیەکی ناشرینم هەیە ناتوانم نەخۆش بم کۆتایی هەفتەیەکی گەورەم لە پێشە,worry,Margotkay,is up with a nasty cough i cant be sick i have a huge weekend ahead of me,is up with a nasty cough i cant be sick i have a huge weekend ahead of me,نیگەران,5
1956992349,ئەوە بەرد سارد بوو شێت.... ؟,neutral,jarekpastor,@justamedicine  That was stone cold   Crazy....  ?,That was stone cold Crazy.... ?,ئاسایی,4
1956993007,من زور ماندووم,boredom,villa_ld,i'm so tired,i'm so tired,بێزار,11
1956993080,کاتی شۆفت   !! ://.//,neutral,cheiyinkeithsui,shift time  bbye biochem waaaaahhhhhh!! http://plurk.com/p/wxizo,shift time bbye biochem waaaaahhhhhh!! http://plurk.com/p/wxizo,ئاسایی,4
1956993206,دڵنیام some1 دێنە دەرەوە و یاری دەکەن. من  لە ڕێگەی  نیوەشەو.,neutral,dashdragan,@melbournegirl I'm sure some1 will cum out and play. I'm workin through til midnight.,I'm sure some1 will cum out and play. I'm workin through til midnight.,ئاسایی,4
1956994067,من دووەم ئەوەم. خۆزگە لەو شوێنەی کە لێم زیاتر باران ببارێت,neutral,lockerhaxor,@thecreativeone I second that. I wish it rained more where I am,I second that. I wish it rained more where I am,ئاسایی,4
1956995196,زوو ڕۆژی لەدایک بوونتان پیرۆز بێت لە ئەگەری ئەوەی نەیکەم! زۆر ماندوو بووم لە چارەسەری ئەمڕۆ  تەنها خواردنی دەرمانەکەم! ! خۆشم دەوێی!,sadness,jnvelasquez912,@neesabear early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!,early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine! misshu! Love ya!,دڵتەنگ,2
1956995505,نەفرەت ئەوە ئێریک یان هەر کەسێکی تر بوو کاتێک پێویستت بە قژت هەیە یاری پێبکرێت,neutral,twakatovsrocks,damn it were is Eric or anyone else when you need your hair to be played with,damn it were is Eric or anyone else when you need your hair to be played with,ئاسایی,4
1956995679,هەست بە دابەزین دەکەم. ئاخ. ئیتر سەگ نەما.,neutral,jmil1733,I'm feel deflated. Ugh. No more dog.,I'm feel deflated. Ugh. No more dog.,ئاسایی,4
1956995762,حەساسیەت گوێزی کۆترەکان دەمژێت. &;=====8@8=====&;,sadness,foxtail84,Allergies suck ducks nuts.     &lt;=====8@8=====&gt;,Allergies suck ducks nuts. &lt;=====8@8=====&gt;,دڵتەنگ,2
1956995852,باشە نزیک بوو ڕۆژێکی باش بێت... پێشبینی بکە سبەی تەنها هەوڵی دووبارە دەدەمەوە,neutral,ErikaAlexxis,Well it almost was a good day... Guess I just retry tomorrow,Well it almost was a good day... Guess I just retry tomorrow,ئاسایی,4
1956996081,واراکو بێ تام و گرانە! بەش ئەوەندە کەمە!!!!! : ,hate,snursalim,@IamYeTe Waraku is tasteless and expensive! Portion is so little!!!!!  re: waraku,Waraku is tasteless and expensive! Portion is so little!!!!! re: waraku,ڕق,9
1956996385,باش دەردەکەوێت. پێشنیارەکە بەرز دەنرخێن. ئێستا هەفتەیەک بوو و هێشتا لە ئۆفلاین کاتی ئەوە هاتووە داوای گەڕاندنەوەی پارەکەت بکەین...,love,votech,@freepbx sounds good. Appreciate the suggestion. Been a week now and we're still offline  Time to ask for a refund...,sounds good. Appreciate the suggestion. Been a week now and we're still offline Time to ask for a refund...,خۆشەویستی,7
1956996470,ئەو مردووە. چاوەڕوان بن، ئەی ماجیک جاک؟ من تەنها خوێندوومەتەوە.,worry,ohmygoshnina,"@poinktoinkdoink He died.  Wait, what about Magic Jack? I just read it.","He died. Wait, what about Magic Jack? I just read it.",نیگەران,5
1956996673,تۆ  بۆ دەقەکان!,hate,Merekdavis,@britblackbird  youstinkatrespondingtotexts!,youstinkatrespondingtotexts!,ڕق,9
1956996730,پرسیاری ئەوە دەکات کە بۆچی خاڵەکانی کارمای گۆڕا بۆ 0.00. ://.//wxj54,sadness,Rowch,wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54,wonders why her Karma points turned into 0.00. http://plurk.com/p/wxj54,دڵتەنگ,2
1956996765,پێویستە پاکەت بکەیت بۆ  ! ناتوانم چاوەڕێ بکەم! بیرکردنەوە لە پەرداخێک شەراب بۆ ئەوەیە ئاهەنگ بگێڕم بۆ ڤاکای کۆتایی هەفتەم. هێشتا کار 2سبەی، .,happiness,rarmendariz,"Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho.","Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho.",بەختەوەر,10
1956996776,بەدبەختە هەست دەکەم من گۆنا بگری !,sadness,KitaCupcake,Is miserable  i feel like im gona cry  sux!,Is miserable i feel like im gona cry sux!,دڵتەنگ,2
1956997143,باشە بیرەم تەواو بوو بۆیە ڕۆیشتم. دڵنیا نیم لە . چاوەڕوانی چاوەڕوانی چاوەڕوانی.   بە درێژایی  .,neutral,louiethecat,@megturney well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh  Gonna be a long nite methinks.,well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh Gonna be a long nite methinks.,ئاسایی,4
1956997352,$#@! لووتم کەوتە دەرەوە و ناتوانم بیدۆزمەوە پێدەچێت ئەمڕۆ ناچار بم بەرەو ئەمستردام بچمە ناو ئەمستردام و نوێیەک بەدەست بهێنم,worry,1azylizzie,$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one,$#@! My nose stud fell out and I can't find it Looks like I'll have to head into Amsterdam today and get a new one,نیگەران,5
1956997619,کلێر نمایشەکەی خۆشدەوێت، کاتژمێر ٥ی بەیانی چووە ناو ئۆفیسەکە و هیچ ڕادیۆیەک نەبوو,neutral,kudosbeauty,"claire @breakfastnt love the show, got into the office @ 5am and no radio","claire love the show, got into the office 5am and no radio",ئاسایی,4
1956998370,کاتژمێر ٢ی بەیانی لە فیلیدا پەنجە دەکوژێت. من زۆرم خۆشدەوێت. ممم پەنیرستێک. بیری خۆشەویستەکەم دەکەم بەڵام پشووەکانم خۆشدەوێت.,love,rockinchick11,Pats in philly at 2 am. I love it. Mmm cheesesteak.  Miss my boyfriend   but I love vacation.,Pats in philly at 2 am. I love it. Mmm cheesesteak. Miss my boyfriend but I love vacation.,خۆشەویستی,7
1956998532,*ئاه* دەچمە سەر جێگا... تەنها ئیتر هەست بە باشی ناکەم...,sadness,katienaas,*sigh* I'm going to bed... I just don't feel right anymore...,*sigh* I'm going to bed... I just don't feel right anymore...,دڵتەنگ,2
1956998538,چی? ئەوەندە سەرنجم لەسەر تۆم بوو باراکی خۆشەویستم نەبینی! ئای نا! دەبێت دەنگ بە هەردووکیان بدەم! سەرۆکی هەژار تەنها ٦٢٦ دەنگی هەیە.,neutral,jeannicole,What? I focused on Tom so much I didn't see my beloved Barack! Oh no! I must vote for both! Poor president only has 626 votes.,What? I focused on Tom so much I didn't see my beloved Barack! Oh no! I must vote for both! Poor president only has 626 votes.,ئاسایی,4
1956998698,   - تەنها بۆ گەشتیاران..,neutral,FoOie,@jwillock EpiCentre Wheelock Place - tourists only..,EpiCentre Wheelock Place - tourists only..,ئاسایی,4
1956998704,ئێستا دوای سەیرکردن خەمۆکم بۆیە پێت وایە دەتوانیت سەما بکەیت,sadness,sillynic,Now I am depressed after watching so you think you can dance,Now I am depressed after watching so you think you can dance,دڵتەنگ,2
1957000040,تەنها ببڕە چونکە ئێستا گیرم خواردووە لە پەنجە گەورەکانمدا، ئەف,sadness,minauderie,"Just cross 'cause I'm stuck twiddling my thumbs now, ugh","Just cross 'cause I'm stuck twiddling my thumbs now, ugh",دڵتەنگ,2
